F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,segment_id,file_id
29.5247,0.1144367,27.69809,28.93181,30.11056,2.412472,146.2404,159.4651,35.26889,13.12723,0.5768411,0.3732781,0.3887012,0.5658798,0.7637938,0.3750926,7.328506,5.322212,4.896001,3.967512,0.2672089,0.6965219,31.89235,0.5258554,-2.417591,-6.275902,-0.5236405,-23.93045,-10.07902,-1.43214,0.02208419,1.034067,1.309523,0.6627075,5.316887,0.5919962,0.515871,11.13874,34.45424,0.3018714,735.2627,0.227378,1447.425,0.1109248,-118.3309,-0.7864053,1828.597,0.143769,1224.499,0.215049,-124.4295,-0.678088,2921.396,0.08495969,1168.35,0.3568214,-128.6957,-0.6209605,-21.05947,-0.2746139,34.22056,0.2331688,0.06405408,0.5080051,-0.03874299,-0.4793714,0.3754053,0.6037372,46.77476,0.1827811,4.653619,2.448298,-5.377386,-2.646403,-12.12195,-1.438855,-7.016422,17.07981,0.0606596,-0.0155701,0.1965437,4.62963,2.821317,0.1411111,0.1111,0.21625,0.3642437,-24.70042,002_2025-01-27_segment_0099,002_2025-01-27
28.31509,0.1126727,26.59215,27.04831,28.63079,2.038641,116.3716,0.0,4.727871,0.0,0.2854831,0.3997736,0.180142,0.2616714,0.3880444,0.2079024,4.398454,5.591204,0.920138,1.706589,0.1008985,0.7106948,29.40327,0.3165131,-4.969027,-1.794823,12.71106,1.096675,-0.175146,-68.16867,0.0308713,0.8101841,1.247468,0.5668438,5.700231,0.2802196,4.054933,1.501575,24.69602,0.3124314,546.5271,0.2368639,1495.147,0.1427877,-174.2838,-0.3662803,1710.076,0.09324507,1079.3,0.3886338,-175.0655,-0.3398801,2734.666,0.09664607,1102.624,0.2127081,-175.4812,-0.3331908,-22.8233,-0.2592677,29.96347,0.2403221,0.01234535,2.070016,-0.02729728,-0.2619223,0.1961956,0.471831,44.32642,0.1436064,5.163489,1.807712,26.55139,0.2116931,18.13389,0.4148017,-10.10739,15.26128,0.06505347,-0.01693869,0.08380305,2.923977,0.5934718,0.25,0.21,1.405,0.605,-33.48425,002_2025-01-27_segment_0080,002_2025-01-27
27.07563,0.08730211,26.00995,26.31612,27.30827,1.298315,57.34418,36.88023,20.99648,16.39372,0.4929531,0.3855082,0.3229612,0.5000868,0.6498085,0.3268472,5.54543,3.345249,2.536191,1.293245,0.2367575,0.7322994,33.95636,0.4486701,-2.910228,-4.241852,0.5537143,22.82971,-6.329388,-1.793576,0.01966351,0.9766927,1.293367,0.509919,4.553246,0.6429258,-0.869195,-6.713401,32.32922,0.2826309,666.1158,0.2833583,1430.263,0.1722377,-121.4477,-0.7703975,1768.718,0.1723807,1200.813,0.2608653,-129.4594,-0.6397036,2867.265,0.1173929,1163.492,0.2292886,-132.7359,-0.5949029,-21.80143,-0.25916,33.02084,0.1946262,0.02652512,1.170769,-0.03487577,-0.3852425,0.3551817,0.4296247,49.08713,0.1267535,6.108775,1.567859,6.956575,1.670452,-0.0459369,-275.3434,-7.619026,16.18972,0.07180119,-0.01443258,0.1603319,2.95082,1.337793,0.3,0.2417644,0.34,0.4623851,-26.02025,002_2025-01-27_segment_0094,002_2025-01-27
28.52716,0.1633723,26.33247,26.69878,29.81345,3.48098,24.50898,22.37948,337.4239,308.4756,0.6708195,0.3588192,0.4701104,0.582895,0.9200526,0.4499422,5.353057,3.198745,3.097303,1.693317,0.2561343,0.6758266,18.04356,0.7372217,-8.023155,-1.796417,4.609542,2.493248,-6.367207,-1.420481,0.02822153,0.7799529,1.286698,0.6450786,4.359025,0.5936586,0.3139489,20.1899,19.33012,0.42124,640.3438,0.3135847,1362.194,0.1640266,-166.8827,-0.4170608,1712.111,0.1131015,1115.099,0.237786,-167.8394,-0.3942203,2697.561,0.08247786,1103.259,0.3304848,-169.0618,-0.3763321,-15.84148,-0.5688345,26.52506,0.3276645,0.01974283,1.71615,-0.02523053,-0.3160441,0.3808998,0.4921468,31.86897,0.4156078,-0.04364305,-367.0839,14.88711,0.9652503,-4.563023,-1.918368,-4.048004,11.77938,0.06250095,-0.01208516,0.2315943,3.869048,1.510574,0.114,0.1345511,0.528,0.4480803,-26.77398,002_2025-01-27_segment_0043,002_2025-01-27
27.61216,0.1362607,26.1784,26.39225,28.42706,2.248655,55.71294,3.194843,32.80656,17.22478,0.3933821,0.5060133,0.1929924,0.3803843,0.5693487,0.3763562,4.287817,2.977066,2.679453,2.939841,0.1744208,0.9421746,25.96415,0.5126621,4.129043,2.62758,10.45373,1.060604,-3.393768,-4.769255,0.02303569,1.198101,1.343058,0.6707731,6.092363,0.3766814,6.679595,1.046156,31.14598,0.2591608,779.7896,0.2673034,1437.758,0.1288025,-139.8811,-0.5918938,1815.974,0.1260736,1195.283,0.1710047,-141.6093,-0.5507879,2891.103,0.08570973,1103.058,0.2590364,-143.7723,-0.5223551,-22.46031,-0.2469056,33.86956,0.2215485,0.01343863,3.231347,-0.0230683,-0.7141325,0.2570579,0.6577357,37.81542,0.281121,11.62972,0.7240482,13.25862,0.8716835,1.222565,16.96568,-9.505919,17.82287,0.05014506,-0.005652292,0.1316316,3.058104,2.173913,0.15,0.1249,0.3366667,0.4938848,-26.93788,002_2025-01-27_segment_0057,002_2025-01-27
28.23741,0.1252384,27.04769,27.77044,29.42979,2.382093,77.90447,92.62185,269.9703,153.0369,0.3913304,0.6980245,0.1370213,0.3127133,0.6771047,0.5400834,4.682211,2.644999,2.22862,1.82735,0.2167949,0.9165624,42.33849,0.1688522,15.62243,0.7729313,9.750357,1.101861,-5.241895,-2.376774,0.02976781,2.155856,0.9382977,0.6390733,6.534832,0.4006347,4.828481,0.9731299,37.81928,0.2434253,700.6656,0.2038018,1415.052,0.1294147,-105.3984,-0.8435096,1856.294,0.1424446,1094.852,0.1751054,-114.1612,-0.6939977,2907.8,0.09448455,1118.808,0.2145015,-116.8517,-0.6575333,-25.87279,-0.23056,35.0825,0.2258425,0.03920688,0.5960981,-0.04009896,-0.3827997,0.2876572,0.6456711,46.28012,0.1317203,16.07687,0.8052229,12.19632,0.7797149,-6.974508,-2.063356,-21.02706,31.52387,0.03933039,-0.02248095,0.1338196,2.531646,3.463203,0.13875,0.2442559,0.17,0.1281926,-24.34657,002_2025-01-27_segment_0137,002_2025-01-27
26.86439,0.05700301,25.70823,26.72557,27.39211,1.683882,32.69521,36.61388,15.34297,15.06255,0.8235485,0.2517022,0.6224512,0.8115784,1.017525,0.3950742,6.129722,3.850283,4.452816,1.462064,0.460701,0.4153051,35.66022,0.4294596,7.609618,1.384267,7.694952,1.595412,-10.77954,-1.162421,0.02124607,0.7654166,1.112366,0.6345841,4.369556,0.5431461,-0.8504714,-7.044167,28.03819,0.3532598,616.132,0.2836345,1395.49,0.1196804,-76.94528,-1.128666,1663.744,0.1794746,1222.948,0.2682611,-85.14182,-0.927956,2742.915,0.1024313,1083.906,0.2589462,-90.93829,-0.8229345,-18.15969,-0.2872843,30.6729,0.2354058,0.02910461,0.8297572,-0.03778305,-0.3127496,0.499192,0.3628235,42.96675,0.2073115,7.911417,1.290322,5.443568,2.188027,-12.18177,-1.105394,-11.02222,16.73889,0.04574801,-0.02548399,0.3991109,6.363636,3.395062,0.1827273,0.1244691,0.102,0.07560423,-21.15845,002_2025-01-27_segment_0123,002_2025-01-27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2711631,0.4061575,0.173236,0.2585607,0.3307867,0.1575507,5.407541,6.709443,1.506446,0.9797456,0.07848468,0.7530335,28.21664,0.2594815,-7.131308,-1.831326,-1.820287,-5.262304,-11.89301,-1.037402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.881921,18.18169,0.06399291,-0.009073374,0.0740343,2.362205,0.0,0.0,0.0,2.48,0.0,-38.93076,002_2025-01-27_segment_0122,002_2025-01-27
33.70154,0.1746704,27.08757,35.42746,40.14698,13.05941,31.66157,0.0,-14.09505,0.0,0.9940284,0.4958335,0.6258838,0.9290097,1.300775,0.6748914,11.64822,11.14707,6.441825,3.576796,0.5908708,0.823921,27.48503,0.3845576,-9.364504,-1.100815,7.329146,1.892475,-8.923465,-0.8107422,0.02717038,0.7064964,1.462974,0.4585856,5.344009,0.3989715,7.200116,1.364237,23.45144,0.3014378,545.351,0.3539849,1434.63,0.1667222,-157.51,-0.5014962,1557.791,0.1477527,1153.791,0.2406044,-146.0518,-0.5437739,2556.536,0.1307684,1088.005,0.2793348,-148.2215,-0.5131963,-14.84582,-0.2969914,22.95452,0.2888073,0.05348637,0.4831007,-0.0275186,-0.3642141,0.6271427,0.5950462,36.27381,0.286993,-3.341751,-4.190565,12.96834,0.9403646,-8.640296,-1.039509,-5.923005,17.37251,0.05790436,-0.008056005,0.5761372,3.137255,2.0,0.144,0.1197664,0.336,0.4167781,-20.526,002_2025-01-27_segment_0136,002_2025-01-27
31.38829,0.0639862,30.00134,30.92096,33.17657,3.17523,80.69547,69.59505,20.91355,12.14428,0.6736103,0.4699219,0.3518282,0.6956614,0.9645872,0.612759,10.16298,6.042187,8.469798,4.919733,0.3232754,0.6440851,31.59378,0.6181668,2.691371,4.795628,3.951343,3.322215,-21.15542,-0.5998965,0.02003632,1.062804,1.261433,0.8565907,6.36791,0.5659843,3.558547,2.167006,32.70639,0.2984706,691.7197,0.2750776,1483.238,0.1763714,-88.63127,-1.04055,1707.429,0.1484009,1247.708,0.2936147,-96.97236,-0.8643273,2829.202,0.08479502,988.244,0.3706455,-101.9222,-0.7821926,-17.12136,-0.4050989,29.45917,0.34143,0.06906704,0.2179218,-0.03579507,-0.3532272,0.3796209,0.5261083,41.46906,0.3068008,3.36248,3.800527,2.608836,5.092731,-22.75266,-0.5055482,-5.842583,13.32592,0.07001258,-0.01090146,0.2421291,6.422019,3.115265,0.176,0.1619383,0.1127273,0.1643218,-23.43794,002_2025-01-27_segment_0056,002_2025-01-27
30.82208,0.07754711,29.0678,30.72428,32.68287,3.615065,57.18027,68.38736,28.13835,27.80294,0.7487367,0.3573818,0.5191468,0.7572033,0.9521117,0.4329649,7.816089,4.326688,6.265871,3.329782,0.334892,0.5738323,31.71117,0.5294117,5.287271,2.666769,9.127481,1.301422,-17.32343,-0.5550655,0.01852466,1.464621,1.156873,0.7123579,7.278974,0.4281395,1.307126,4.368629,30.5843,0.2981972,675.7875,0.2523534,1420.309,0.1560125,-63.53838,-1.342538,1739.974,0.1505078,1148.721,0.3311262,-75.74634,-1.015886,2824.172,0.08443989,932.6031,0.4364423,-79.03453,-0.9455716,-19.89787,-0.3581562,28.72296,0.2973338,0.06902748,0.1949288,-0.04000192,-0.3082827,0.3577057,0.4943008,38.43935,0.3143001,8.587625,1.456553,7.489935,1.593191,-19.11184,-0.4794652,-4.663811,10.7393,0.06184376,-0.01334894,0.2950052,5.463183,2.403846,0.284,0.2227644,0.112,0.1275774,-22.32919,002_2025-01-27_segment_0042,002_2025-01-27
32.22475,0.2738688,27.87422,28.12886,29.87256,1.998343,48.9124,0.0,2.870496,0.0,0.5960134,0.4803505,0.3489911,0.53522,0.8453001,0.4963091,5.023227,2.64469,3.222169,2.627308,0.2541981,0.7328456,30.64899,0.3617566,-10.31955,-1.477866,0.01056789,1413.046,-4.105106,-2.611377,0.02145443,0.6939386,1.072652,0.4952546,4.800563,0.4021474,3.603309,1.919226,26.21653,0.4570855,642.1473,0.3943267,1375.762,0.1192787,-152.7883,-0.5277768,1620.848,0.1720761,1137.845,0.1131952,-153.7951,-0.5044417,2757.074,0.08291606,996.5535,0.172705,-156.1857,-0.4652273,-14.6376,-0.3135574,30.38758,0.2160361,0.0508083,0.3471315,-0.03042495,-0.186808,0.3711633,0.7005849,41.09198,0.1885809,-3.139149,-4.645426,-6.249705,-1.760724,-10.1538,-0.9924181,-7.432765,14.54488,0.0626547,-0.01060746,0.220906,3.791469,1.456311,0.17,0.06377042,0.37,0.238642,-26.32835,002_2025-01-27_segment_0095,002_2025-01-27
27.31297,0.07065355,26.13983,26.65124,27.82955,1.68972,57.63356,73.86709,10.91113,5.382197,0.685682,0.3812747,0.4549695,0.6941481,0.8891807,0.4342112,5.829463,3.638109,3.873304,1.802471,0.3376932,0.7002581,31.40995,0.4751204,2.173214,6.609228,5.566477,1.944463,-2.300621,-3.726552,0.018192,1.103269,0.9762298,0.5184565,5.371,0.4155966,0.4586774,14.34027,24.31829,0.3802912,568.5061,0.2598967,1411.399,0.1094614,-83.79079,-1.093112,1632.362,0.1366166,1134.745,0.2142774,-91.47691,-0.9176563,2672.016,0.08858055,1048.291,0.2523279,-96.1565,-0.8350257,-17.46941,-0.276549,28.11688,0.216985,0.0265706,1.012257,-0.0291834,-0.3666171,0.4152517,0.4676748,35.85158,0.3343882,7.038133,1.431718,7.988513,1.473838,0.3178484,29.56105,-7.73313,15.58338,0.06276404,-0.01241529,0.2060194,4.385965,1.780416,0.335,0.2343608,0.1757143,0.2112451,-22.09761,002_2025-01-27_segment_0081,002_2025-01-27
26.57323,0.1269722,25.55879,26.06768,27.04775,1.488953,451.2918,470.3625,292.5373,323.5401,0.4123591,0.5857632,0.1357478,0.4236371,0.6054333,0.4696855,4.167158,1.906128,2.533939,1.066621,0.2247884,0.8669235,37.70777,0.3383407,11.89232,1.161778,11.05429,1.189118,-1.869834,-5.495509,0.04356652,2.380027,1.374246,0.6063041,4.494875,0.5273696,3.30519,1.721903,32.41562,0.3083989,617.9393,0.2513202,1380.855,0.1095591,-105.6251,-0.8413714,1722.155,0.1356386,1076.963,0.2095089,-113.3986,-0.7135174,2794.104,0.09602577,1018.004,0.167682,-117.3001,-0.6592471,-21.4843,-0.2603309,30.87201,0.2247494,0.02192512,1.098159,-0.03198049,-0.3935671,0.31617,0.6071479,42.8433,0.2866246,11.47294,1.048815,12.0227,1.301184,0.3276697,31.14214,-18.61153,25.74351,0.04659602,-0.02249942,0.1278223,3.685504,3.491272,0.1357143,0.1050656,0.14,0.2387467,-25.89248,002_2025-01-27_segment_0097,002_2025-01-27
29.90852,0.02302982,29.39766,29.5108,30.61365,1.21599,202.3614,29.28457,-0.9917564,9.214178,0.2339776,1.078689,0.06501049,0.1211058,0.421632,0.3566215,4.711467,2.304291,1.055133,1.48147,0.1355225,1.393709,38.14707,0.2714567,19.83035,0.6607416,1.188134,8.983479,-6.612696,-1.459302,0.01906035,1.126022,0.945419,0.7309858,7.805868,0.3163637,7.575588,0.5186228,51.22161,0.2503242,653.5757,0.2926649,1575.069,0.1205862,-164.6933,-0.4433242,1729.152,0.1544423,1338.641,0.1571404,-165.8054,-0.4094148,2940.279,0.08612119,1159.53,0.2138409,-169.5502,-0.3563238,-24.08631,-0.3747482,44.19588,0.1565207,0.06086551,0.2327479,-0.0375892,-0.2085144,0.2934741,0.5992387,52.41427,0.103953,14.98651,0.9298669,-7.249257,-1.632986,-9.786104,-1.076062,-22.5912,32.11713,0.04211005,-0.02778405,0.08013187,1.581028,1.214575,0.16,0.1122497,0.6433333,0.2639865,-27.20671,002_2025-01-27_segment_0083,002_2025-01-27
28.16384,0.0752373,26.02462,27.94933,30.21649,4.191866,52.8002,41.51854,19.04391,13.61019,0.5891231,0.4125203,0.3477493,0.5770372,0.8111409,0.4633916,7.178958,4.591121,6.868501,5.078174,0.2594175,0.7830539,25.74583,0.5507396,-5.657727,-2.809212,19.85368,0.9021619,-1.291661,-13.41356,0.01964008,0.7963091,0.8885012,0.5996518,5.922254,0.4147066,4.746472,1.509201,25.27664,0.413813,756.8128,0.3408795,1302.329,0.2796278,-106.5367,-0.8409153,1827.621,0.1198909,987.7287,0.2966396,-110.3566,-0.7670444,2847.965,0.07304553,1012.695,0.306834,-111.8001,-0.7450189,-17.2932,-0.4169613,24.30616,0.3397104,0.02864638,1.46707,-0.02292333,-1.108618,0.31941,0.6478945,34.29946,0.3476867,2.0705,5.259814,27.20658,0.6566564,2.870507,7.183302,-2.803904,11.1212,0.04998106,-0.009718733,0.205756,4.966887,2.356902,0.2071428,0.2181555,0.17125,0.182855,-23.79405,002_2025-01-27_segment_0068,002_2025-01-27
30.38236,0.05330835,29.04123,30.20761,31.36421,2.322981,34.62323,30.49683,17.7198,11.57389,0.7258133,0.3634508,0.5033498,0.7457266,0.9433672,0.4400174,9.025011,4.436217,7.618,3.543738,0.3676598,0.5403462,35.9851,0.4754593,6.502611,1.969188,6.028605,2.080587,-19.75847,-0.5753996,0.02010225,0.9164556,1.208991,0.8128354,6.17409,0.490088,2.682882,1.507151,34.38032,0.278526,699.6762,0.2612062,1475.187,0.1311856,-70.95235,-1.246203,1713.012,0.1492948,1195.999,0.2606761,-79.65591,-1.006627,2845.26,0.07817478,957.4852,0.2891933,-85.58815,-0.8891879,-17.87019,-0.3343616,29.97829,0.2750925,0.07064091,0.1913678,-0.03717377,-0.3427872,0.4056546,0.4970794,43.14738,0.2655403,3.737544,3.357423,2.909464,3.585949,-22.88774,-0.4382644,-12.41164,19.95251,0.0563734,-0.02115697,0.2959044,7.002801,2.849003,0.226,0.134179,0.105,0.06726812,-22.62445,002_2025-01-27_segment_0054,002_2025-01-27
31.48713,0.08698644,28.64791,31.61324,34.20036,5.552456,73.17963,89.67746,21.58887,6.570275,0.5269025,0.6352253,0.1740947,0.529774,0.832819,0.6587243,9.290842,5.27883,8.424662,4.450897,0.2770812,0.909537,28.2503,0.5697691,9.774961,1.291034,9.524816,1.39729,-12.78906,-0.68853,0.02062504,0.7312233,1.312549,0.7310605,6.432616,0.4667656,5.274938,1.487934,33.24438,0.3390191,690.8179,0.240392,1368.336,0.1479529,-110.69,-0.8307042,1799.013,0.1241837,1040.355,0.3634288,-117.3712,-0.7087013,2856.587,0.07641399,948.0041,0.3229786,-119.4912,-0.6780336,-20.65475,-0.3419115,28.99515,0.3369722,0.06199173,0.358683,-0.04352118,-0.3285113,0.4183263,0.6686318,38.1283,0.3202949,11.26722,1.042662,8.980266,1.346079,-15.59631,-0.6082687,-10.97861,17.71219,0.04765077,-0.01965928,0.1556758,5.922552,2.771363,0.1625,0.1207701,0.1766667,0.2656543,-24.01614,002_2025-01-27_segment_0040,002_2025-01-27
28.89845,0.06114001,27.10284,28.8423,30.68397,3.581135,49.8591,53.44551,102.0987,210.3808,0.4497041,0.5964951,0.1981295,0.3954941,0.6955514,0.4974219,7.098855,3.674417,4.440776,3.361529,0.2570313,0.7440275,45.33437,0.2433286,9.87816,0.8865839,4.291757,3.427983,-11.21812,-1.386711,0.0200663,0.7826851,1.138472,0.5919392,6.319417,0.3811034,3.954115,1.118208,40.93365,0.2464689,728.7245,0.1743527,1393.85,0.1238245,-113.6443,-0.8151804,1861.591,0.09951561,1186.493,0.2757292,-123.6709,-0.6625586,2956.487,0.06750697,1113.317,0.2472813,-127.5324,-0.6123351,-25.41824,-0.2174708,36.72498,0.2272067,0.0465405,0.6742483,-0.04627479,-0.2412083,0.3674973,0.4617175,49.4278,0.1580934,12.64022,0.6289512,6.932116,1.674223,-14.94242,-1.215217,-17.64817,29.72213,0.04046635,-0.02477408,0.1704489,3.984064,2.03252,0.214,0.09002221,0.258,0.210751,-24.36255,002_2025-01-27_segment_0108,002_2025-01-27
30.05333,0.1057014,28.05366,29.07456,32.66403,4.610374,73.08162,120.872,39.65854,44.57655,0.6245276,0.5192141,0.2810203,0.609823,0.9492128,0.6681925,7.966008,5.019073,6.413038,3.342875,0.2933626,0.7208902,33.92366,0.4279398,-1.152436,-8.49584,2.493943,5.204593,-7.401997,-1.370411,0.01692712,0.8345535,1.22381,0.6008042,6.401193,0.4791614,3.471196,1.976676,29.22108,0.2977826,692.967,0.2574312,1404.269,0.142962,-79.76623,-1.167404,1722.309,0.144743,1156.498,0.3656944,-86.56906,-0.9933724,2790.702,0.08932131,1046.38,0.3355378,-92.11054,-0.8874413,-17.85811,-0.3256509,28.80991,0.2477977,0.06015283,0.4667831,-0.02852616,-0.5620185,0.3923208,0.4808527,41.58906,0.261062,0.3888606,25.19468,2.355164,5.358747,-6.915138,-1.652821,-8.270861,16.31784,0.0566353,-0.01062462,0.1291585,4.221636,1.876676,0.3242857,0.2201206,0.264,0.2815386,-22.45559,002_2025-01-27_segment_0120,002_2025-01-27
27.9486,0.1149604,25.63789,26.12669,30.19416,4.556271,37.22184,25.35898,16.16737,9.752991,0.6051913,0.4213083,0.3940555,0.5947281,0.8468475,0.4527921,6.481338,2.367667,2.789005,1.659427,0.3570304,0.6626123,43.02715,0.3317709,9.533129,1.312906,-0.8430463,-14.19253,-6.829381,-1.836549,0.01993345,1.059257,1.276282,0.5155432,4.949428,0.5637103,3.997083,1.352361,38.15939,0.2732713,650.8469,0.2628675,1414.746,0.1032726,-70.83852,-1.209623,1672.956,0.157527,1184.045,0.2364587,-82.48439,-0.9403054,2859.678,0.1134511,1096.707,0.2301149,-92.1068,-0.7726763,-19.99602,-0.2838469,33.87462,0.2381413,0.03833952,0.612441,-0.03650261,-0.4120998,0.4122648,0.574273,48.1057,0.1877634,9.004424,1.310813,-3.140816,-3.175854,-6.749307,-1.965844,-14.14286,24.29575,0.03970151,-0.02187554,0.2479544,3.608248,2.610966,0.25,0.1392121,0.113,0.1241008,-22.79847,002_2025-01-27_segment_0134,002_2025-01-27
28.47809,0.09987773,26.40785,27.51702,31.84112,5.433264,268.795,380.6043,16.69879,11.26638,0.6228082,0.3320579,0.4414034,0.629016,0.8189071,0.3775037,4.544853,2.392933,3.431248,1.544434,0.3646468,0.5114291,37.87801,0.3993018,10.42898,1.030676,8.272799,1.905923,-3.03409,-4.246324,0.02257591,0.9411435,1.189778,0.4475305,5.57984,0.4820234,1.062308,6.454878,32.68196,0.2953964,554.3133,0.2767209,1474.376,0.1361485,-79.47354,-1.116961,1601.741,0.1317674,1153.783,0.2089069,-89.51998,-0.8875096,2704.283,0.0992958,1062.678,0.2543448,-95.33207,-0.7901628,-20.97174,-0.2214661,30.64149,0.2269436,0.03737054,0.5741634,-0.02609573,-0.4414842,0.4224331,0.4240946,42.87234,0.2682358,9.383305,1.072655,11.46484,1.295912,-0.4359457,-30.33238,-12.93458,22.28037,0.04625268,-0.02320144,0.2752872,5.154639,2.617801,0.235,0.1606393,0.1422222,0.1392661,-22.51634,002_2025-01-27_segment_0135,002_2025-01-27
30.99945,0.1376404,27.85646,29.6082,33.657,5.800539,50.52855,37.24284,14.05017,25.61212,0.5226624,0.5909756,0.1888866,0.482004,0.8013568,0.6124701,5.79886,3.768097,6.379961,3.491198,0.2285267,0.914761,33.37383,0.3510633,-3.837895,-4.005594,5.284352,2.370575,-4.968874,-2.144344,0.02272937,1.730404,1.442755,0.7510244,5.54558,0.6866595,3.008143,2.176563,31.54676,0.3395768,665.093,0.2605056,1420.409,0.1089066,-117.065,-0.8077516,1733.049,0.1209673,1109.46,0.2552175,-120.6233,-0.7248034,2830.741,0.08016689,999.5255,0.2129529,-124.272,-0.6708839,-17.6783,-0.444328,27.27542,0.2902488,0.0637714,0.2364661,-0.03010529,-0.6705805,0.3529387,0.6108633,37.33168,0.3358999,2.18149,6.979688,2.147162,6.171829,-9.533581,-1.124311,-10.39473,17.87684,0.05155313,-0.008173955,0.1364126,3.543307,2.439024,0.17,0.1350309,0.22,0.2154066,-24.29027,002_2025-01-27_segment_0121,002_2025-01-27
